,year,month,tmax,tmin,af,rain,sun,station
23164,1993.0,10.0,10.7,4.1,6.0,72.3,95.3,paisley
23165,1993.0,11.0,6.7,1.8,13.0,100.8,45.8,paisley
23166,1993.0,12.0,5.8,1.1,9.0,217.23783432367514,29.9,paisley
23167,1994.0,1.0,6.6,1.7,7.0,193.7,32.5,paisley
23168,1994.0,2.0,5.1,0.5,9.0,79.4,47.5,paisley
23169,1994.0,3.0,8.9,3.2,0.0,217.23783432367514,88.1,paisley
23170,1994.0,4.0,11.8,4.0,0.0,91.1,131.0,paisley
23171,1994.0,5.0,15.2,6.1,0.0,12.7,186.4,paisley
23172,1994.0,6.0,16.6,9.3,0.0,89.8,150.8,paisley
23173,1994.0,7.0,20.0,12.1,0.0,68.7,145.0,paisley
23174,1994.0,8.0,18.3,10.9,0.0,124.2,158.8,paisley
23175,1994.0,9.0,15.3,8.4,0.0,55.2,115.1,paisley
23176,1994.0,10.0,12.2,6.2,0.0,71.7,69.5,paisley
23177,1994.0,11.0,11.4,7.4,0.0,141.7,39.2,paisley
23178,1994.0,12.0,7.9,3.0,6.0,217.23783432367514,24.7,paisley
23179,1995.0,1.0,6.6,0.8,12.0,181.5,55.7,paisley
23180,1995.0,2.0,7.6,2.4,5.0,182.7,69.4,paisley
23181,1995.0,3.0,8.1,1.7,8.0,104.2,100.3,paisley
23182,1995.0,4.0,13.1,5.3,1.0,36.4,145.3,paisley
23183,1995.0,5.0,15.9,6.8,0.0,63.1,170.4,paisley
23184,1995.0,6.0,20.1,9.5,0.0,26.2,259.9,paisley
23185,1995.0,7.0,20.9,12.4,0.0,106.0,183.4,paisley
23186,1995.0,8.0,22.7,13.0,0.0,22.1,234.2,paisley
23187,1995.0,9.0,16.7,9.5,0.0,128.3,111.6,paisley
23188,1995.0,10.0,14.6,8.9,0.0,217.23783432367514,79.6,paisley
23189,1995.0,11.0,9.9,4.7,2.0,70.2,56.7,paisley
23190,1995.0,12.0,4.0,-1.1,14.0,41.0,49.2,paisley
23191,1996.0,1.0,6.8,3.8,3.0,66.9,13.4,paisley
23192,1996.0,2.0,6.4,0.4,14.0,88.7,97.6,paisley
23193,1996.0,3.0,7.8,2.1,4.0,60.0,74.8,paisley
23194,1996.0,4.0,12.0,5.1,2.0,83.0,99.4,paisley
23195,1996.0,5.0,13.4,5.6,0.0,50.1,171.2,paisley
23196,1996.0,6.0,18.4,9.9,0.0,34.2,236.1,paisley
23197,1996.0,7.0,19.2,11.3,0.0,59.0,151.7,paisley
23198,1996.0,8.0,20.2,12.5,0.0,41.9,142.6,paisley
23199,1996.0,9.0,17.6,10.1,0.0,49.8,158.5,paisley
23200,1996.0,10.0,13.8,8.2,0.0,194.4,78.0,paisley
23201,1996.0,11.0,7.8,2.3,8.0,148.6,84.7,paisley
23202,1996.0,12.0,5.8,1.3,11.0,82.2,38.4,paisley
23203,1997.0,1.0,6.0,1.3,12.0,39.1,24.9,paisley
23204,1997.0,2.0,9.0,2.8,3.0,217.23783432367514,60.2,paisley
23205,1997.0,3.0,11.0,4.6,1.0,83.8,98.5,paisley
23206,1997.0,4.0,13.5,6.0,0.0,48.3,116.0,paisley
23207,1997.0,5.0,15.6,7.0,1.0,73.0,191.8,paisley
23208,1997.0,6.0,18.2,10.1,0.0,66.7,149.8,paisley
23209,1997.0,7.0,20.3,12.4,0.0,48.3,144.9,paisley
23210,1997.0,8.0,21.5,13.6,0.0,31.3,147.8,paisley
23211,1997.0,9.0,16.3,9.2,0.0,114.3,147.4,paisley
23212,1997.0,10.0,12.7,6.2,3.0,79.9,110.6,paisley
23213,1997.0,11.0,10.6,5.9,0.0,74.9,36.5,paisley
23214,1997.0,12.0,8.0,3.4,5.0,146.5,25.1,paisley
23215,1998.0,1.0,7.6,2.5,7.0,133.9,41.2,paisley
23216,1998.0,2.0,10.0,6.3,1.0,158.2,44.6,paisley
23217,1998.0,3.0,10.4,4.5,4.0,82.2,61.5,paisley
23218,1998.0,4.0,11.3,3.8,4.0,88.7,121.6,paisley
23219,1998.0,5.0,16.2,8.1,0.0,51.1,155.0,paisley
23220,1998.0,6.0,17.0,9.6,0.0,89.2,148.6,paisley
23221,1998.0,7.0,18.1,11.4,0.0,123.4,135.9,paisley
23222,1998.0,8.0,18.2,11.2,0.0,106.5,127.5,paisley
23223,1998.0,9.0,16.9,10.6,0.0,74.0,106.5,paisley
23224,1998.0,10.0,11.8,6.2,2.0,217.23783432367514,106.5,paisley
23225,1998.0,11.0,9.1,3.4,3.0,157.5,61.4,paisley
23226,1998.0,12.0,8.7,3.1,5.0,121.3,35.4,paisley
23227,1999.0,1.0,6.9,2.7,4.0,199.1,41.2,paisley
23228,1999.0,2.0,7.6,2.2,7.0,101.5,87.6,paisley
23229,1999.0,3.0,10.1,3.5,5.0,107.2,117.0,paisley
23230,1999.0,4.0,13.3,5.6,3.0,66.5,123.7,paisley
23231,1999.0,5.0,16.0,8.4,0.0,80.9,159.5,paisley
23232,1999.0,6.0,17.5,9.0,0.0,97.1,157.7,paisley
23233,1999.0,7.0,20.2,12.3,0.0,71.4,167.8,paisley
23234,1999.0,8.0,19.1,11.3,0.0,45.4,153.4,paisley
23235,1999.0,9.0,17.8,11.5,0.0,143.7,118.7,paisley
23236,1999.0,10.0,13.1,7.6,0.0,59.6,82.1,paisley
23237,1999.0,11.0,10.0,4.5,0.0,184.2,61.9,paisley
23238,1999.0,12.0,6.4,0.9,9.0,217.23783432367514,40.1,paisley
23239,2000.0,1.0,8.2,2.7,7.0,155.0,67.2,paisley
23240,2000.0,2.0,8.4,2.8,3.0,151.1,62.1,paisley
23241,2000.0,3.0,10.8,4.6,2.0,82.5,87.2,paisley
23242,2000.0,4.0,11.8,3.8,2.0,55.0,124.1,paisley
23243,2000.0,5.0,17.3,7.5,0.0,33.8,244.7,paisley
23244,2000.0,6.0,17.8,9.7,0.0,58.9,145.8,paisley
23245,2000.0,7.0,20.5,11.3,0.0,43.2,189.6,paisley
23246,2000.0,8.0,20.1,12.1,0.0,105.7,143.3,paisley
23247,2000.0,9.0,17.2,10.7,0.0,161.3,90.1,paisley
23248,2000.0,10.0,12.6,6.9,0.0,176.1,91.4,paisley
23249,2000.0,11.0,9.0,3.9,1.0,112.5,67.6,paisley
23250,2000.0,12.0,7.4,2.7,8.0,178.0,33.4,paisley
23251,2001.0,1.0,5.6,0.6,13.0,67.5,49.2,paisley
23252,2001.0,2.0,7.2,1.2,7.0,81.8,88.1,paisley
23253,2001.0,3.0,8.3,1.2,12.0,60.0,150.0,paisley
23254,2001.0,4.0,11.9,4.0,0.0,55.4,135.9,paisley
23255,2001.0,5.0,18.5,8.1,0.0,20.9,242.1,paisley
23256,2001.0,6.0,17.3,9.5,0.0,49.5,134.7,paisley
23257,2001.0,7.0,19.3,12.0,0.0,92.5,109.6,paisley
23258,2001.0,8.0,19.3,11.6,0.0,79.5,145.9,paisley
23259,2001.0,9.0,16.3,9.8,0.0,63.8,108.3,paisley
23260,2001.0,10.0,15.1,10.2,0.0,141.7,75.3,paisley
23261,2001.0,11.0,10.9,5.2,2.0,78.4,39.7,paisley
23262,2001.0,12.0,6.8,0.6,14.0,52.2,68.6,paisley
23263,2002.0,1.0,8.7,3.3,7.0,168.9,32.9,paisley
23264,2002.0,2.0,8.9,3.1,4.0,210.0,56.4,paisley
23265,2002.0,3.0,10.9,3.5,4.0,105.8,126.4,paisley
23266,2002.0,4.0,13.3,5.8,0.0,68.8,126.0,paisley
23267,2002.0,5.0,16.0,7.8,0.0,95.0,156.8,paisley
23268,2002.0,6.0,17.3,10.8,0.0,111.2,121.2,paisley
23269,2002.0,7.0,18.4,11.5,0.0,76.4,94.7,paisley
23270,2002.0,8.0,20.5,12.4,0.0,100.8,143.6,paisley
23271,2002.0,9.0,17.4,9.8,0.0,56.0,125.6,paisley
23272,2002.0,10.0,11.5,5.3,2.0,175.9,77.0,paisley
23273,2002.0,11.0,10.2,5.4,0.0,132.4,38.3,paisley
23274,2002.0,12.0,6.7,2.5,6.0,44.3,37.7,paisley
23275,2003.0,1.0,6.9,1.0,14.0,107.1,51.0,paisley
23276,2003.0,2.0,7.4,0.7,11.0,46.4,96.0,paisley
23277,2003.0,3.0,12.0,2.8,6.0,59.1,163.0,paisley
23278,2003.0,4.0,15.0,5.8,0.0,45.2,186.1,paisley
23279,2003.0,5.0,15.2,7.8,0.0,112.3,140.5,paisley
23280,2003.0,6.0,19.4,11.1,0.0,72.3,168.4,paisley
23281,2003.0,7.0,21.0,13.2,0.0,45.6,149.5,paisley
23282,2003.0,8.0,21.1,12.5,0.0,23.9,190.5,paisley
23283,2003.0,9.0,17.3,9.6,0.0,69.7,123.8,paisley
23284,2003.0,10.0,12.1,4.9,0.0,23.8,123.3,paisley
23285,2003.0,11.0,11.1,5.9,0.0,132.9,63.2,paisley
23286,2003.0,12.0,7.9,1.7,10.0,132.9,44.0,paisley
23287,2004.0,1.0,7.9,2.8,10.0,154.4,37.5,paisley
23288,2004.0,2.0,8.4,1.9,11.0,72.0,95.4,paisley
23289,2004.0,3.0,10.6,3.2,5.0,71.9,117.6,paisley
23290,2004.0,4.0,13.8,6.1,0.0,87.7,116.6,paisley
23291,2004.0,5.0,17.2,8.1,0.0,39.7,190.5,paisley
23292,2004.0,6.0,18.4,10.9,0.0,99.0,116.0,paisley
23293,2004.0,7.0,19.4,11.4,0.0,41.6,147.5,paisley
23294,2004.0,8.0,20.6,13.0,0.0,202.6,137.0,paisley
23295,2004.0,9.0,16.8,10.5,0.0,130.1,117.8,paisley
23296,2004.0,10.0,12.3,6.5,0.0,182.6,83.5,paisley
23297,2004.0,11.0,10.9,5.4,4.0,63.2,50.5,paisley
23298,2004.0,12.0,9.4,3.5,5.0,155.4,39.6,paisley
23299,2005.0,1.0,9.4,3.1,5.0,204.4,54.9,paisley
23300,2005.0,2.0,7.9,2.5,4.0,76.5,90.7,paisley
23301,2005.0,3.0,11.1,4.2,5.0,77.6,101.2,paisley
23302,2005.0,4.0,12.9,5.2,0.0,98.5,148.1,paisley
23303,2005.0,5.0,15.3,6.7,0.0,105.4,197.3,paisley
23304,2005.0,6.0,19.1,11.4,0.0,65.9,124.8,paisley
23305,2005.0,7.0,20.1,12.3,0.0,26.6,152.6,paisley
23306,2005.0,8.0,19.6,11.6,0.0,64.7,162.0,paisley
23307,2005.0,9.0,17.0,10.9,0.0,103.9,113.6,paisley
23308,2005.0,10.0,14.4,9.0,0.0,175.2,50.6,paisley
23309,2005.0,11.0,9.6,3.4,6.0,84.0,64.7,paisley
23310,2005.0,12.0,8.2,2.6,9.0,68.1,33.4,paisley
23311,2006.0,1.0,7.6,2.2,7.0,94.6,29.4,paisley
23312,2006.0,2.0,8.1,2.1,9.0,54.2,76.3,paisley
23313,2006.0,3.0,8.1,2.2,9.0,126.0,79.4,paisley
23314,2006.0,4.0,12.3,4.3,2.0,69.3,166.8,paisley
23315,2006.0,5.0,16.2,7.3,0.0,109.3,193.4,paisley
23316,2006.0,6.0,19.7,10.9,0.0,48.9,172.5,paisley
23317,2006.0,7.0,22.7,13.7,0.0,55.9,210.2,paisley
23318,2006.0,8.0,19.4,12.0,0.0,72.3,162.8,paisley
23319,2006.0,9.0,18.3,12.0,0.0,119.4,106.0,paisley
23320,2006.0,10.0,15.1,8.4,0.0,121.5,84.1,paisley
23321,2006.0,11.0,10.6,5.5,0.0,217.23783432367514,57.0,paisley
23322,2006.0,12.0,9.1,4.4,2.0,217.23783432367514,34.9,paisley
23323,2007.0,1.0,9.6,4.1,3.0,216.5,44.0,paisley
23324,2007.0,2.0,8.8,3.3,6.0,122.8,72.1,paisley
23325,2007.0,3.0,10.5,4.0,1.0,114.0,126.3,paisley
23326,2007.0,4.0,15.6,7.1,0.0,31.0,188.0,paisley
23327,2007.0,5.0,15.4,8.0,0.0,80.6,171.5,paisley
23328,2007.0,6.0,18.2,11.4,0.0,94.6,97.3,paisley
23329,2007.0,7.0,18.8,11.5,0.0,76.3,167.4,paisley
23330,2007.0,8.0,18.2,11.9,0.0,108.0,144.9,paisley
23331,2007.0,9.0,16.0,9.7,0.0,59.6,112.8,paisley
23332,2007.0,10.0,14.2,7.9,0.0,70.1,104.7,paisley
23333,2007.0,11.0,10.5,5.4,4.0,99.5,53.7,paisley
23334,2007.0,12.0,7.8,2.3,7.0,142.1,24.2,paisley
23335,2008.0,1.0,8.0,3.0,3.0,217.23783432367514,17.3,paisley
23336,2008.0,2.0,9.0,2.7,7.0,133.8,75.4,paisley
23337,2008.0,3.0,9.1,2.5,4.0,145.0,117.5,paisley
23338,2008.0,4.0,12.5,4.5,1.0,55.0,142.7,paisley
23339,2008.0,5.0,17.5,8.8,0.0,21.2,193.0,paisley
23340,2008.0,6.0,17.6,9.5,0.0,90.8,176.6,paisley
23341,2008.0,7.0,19.5,12.3,0.0,115.7,132.0,paisley
23342,2008.0,8.0,18.2,12.0,0.0,151.0,91.5,paisley
23343,2008.0,9.0,15.7,9.3,0.0,101.1,73.5,paisley
23344,2008.0,10.0,11.8,4.9,1.0,217.23783432367514,103.6,paisley
23345,2008.0,11.0,8.9,2.9,5.0,79.1,58.7,paisley
23346,2008.0,12.0,6.5,0.8,15.0,119.3,47.6,paisley
23347,2009.0,1.0,6.8,1.5,6.0,137.4,37.6,paisley
23348,2009.0,2.0,7.4,2.3,9.0,23.3,47.6,paisley
23349,2009.0,3.0,10.2,3.6,1.0,97.6,120.5,paisley
23350,2009.0,4.0,13.8,6.2,0.0,55.4,128.0,paisley
23351,2009.0,5.0,15.8,7.7,0.0,106.9,202.1,paisley
23352,2009.0,6.0,19.4,10.9,0.0,37.9,219.4,paisley
23353,2009.0,7.0,20.0,12.7,0.0,120.5,188.5,paisley
23354,2009.0,8.0,18.5,12.5,0.0,173.4,129.6,paisley
23355,2009.0,9.0,16.6,10.9,0.0,69.1,106.6,paisley
23356,2009.0,10.0,13.8,7.9,0.0,99.8,95.3,paisley
23357,2009.0,11.0,9.5,4.5,3.0,217.23783432367514,56.5,paisley
23358,2009.0,12.0,4.6,-0.9,17.0,65.1,24.0,paisley
23359,2010.0,1.0,4.1,-0.8,15.0,52.1,51.6,paisley
23360,2010.0,2.0,5.2,-0.9,16.0,76.7,65.3,paisley
23361,2010.0,3.0,9.6,2.5,7.0,75.2,102.3,paisley
23362,2010.0,4.0,13.6,5.2,1.0,80.9,151.4,paisley
23363,2010.0,5.0,15.7,6.8,0.0,17.2,195.6,paisley
23364,2010.0,6.0,20.2,11.2,0.0,29.7,193.5,paisley
23365,2010.0,7.0,18.5,12.6,0.0,131.7,113.0,paisley
23366,2010.0,8.0,18.5,11.0,0.0,71.3,170.4,paisley
23367,2010.0,9.0,17.0,10.3,0.0,132.8,136.2,paisley
23368,2010.0,10.0,12.9,7.0,1.0,121.8,100.3,paisley
23369,2010.0,11.0,7.1,1.9,10.0,112.8,58.6,paisley
23370,2010.0,12.0,1.6,-4.4,20.0,45.0,41.7,paisley
23371,2011.0,1.0,5.9,1.0,11.0,101.7,51.6,paisley
23372,2011.0,2.0,8.3,2.4,4.0,166.8,51.5,paisley
23373,2011.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23374,2011.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23375,2011.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23376,2011.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23377,2011.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23378,2011.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23379,2011.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23380,2011.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23381,2011.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23382,2011.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23383,2012.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23384,2012.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23385,2012.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23386,2012.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23387,2012.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23388,2012.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23389,2012.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23390,2012.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23391,2012.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23392,2012.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23393,2012.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23394,2012.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23395,2013.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23396,2013.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23397,2013.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23398,2013.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23399,2013.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23400,2013.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23401,2013.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23402,2013.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23403,2013.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23404,2013.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23405,2013.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23406,2013.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23407,2014.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23408,2014.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23409,2014.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23410,2014.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23411,2014.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23412,2014.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23413,2014.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23414,2014.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23415,2014.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23416,2014.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23417,2014.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23418,2014.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23419,2015.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23420,2015.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23421,2015.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23422,2015.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23423,2015.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23424,2015.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23425,2015.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23426,2015.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23427,2015.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23428,2015.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23429,2015.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23430,2015.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23431,2016.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23432,2016.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23433,2016.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23434,2016.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23435,2016.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23436,2016.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23437,2016.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23438,2016.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23439,2016.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23440,2016.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23441,2016.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23442,2016.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23443,2017.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23444,2017.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23445,2017.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23446,2017.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23447,2017.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23448,2017.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23449,2017.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23450,2017.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23451,2017.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23452,2017.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23453,2017.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23454,2017.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23455,2018.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23456,2018.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23457,2018.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23458,2018.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23459,2018.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23460,2018.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23461,2018.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23462,2018.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23463,2018.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23464,2018.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23465,2018.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23466,2018.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23467,2019.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23468,2019.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23469,2019.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23470,2019.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23471,2019.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23472,2019.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23473,2019.0,7.0,9.5,2.3,3.0,81.3,77.0,paisley
23474,2019.0,8.0,9.5,2.3,3.0,81.3,77.0,paisley
23475,2019.0,9.0,9.5,2.3,3.0,81.3,77.0,paisley
23476,2019.0,10.0,9.5,2.3,3.0,81.3,77.0,paisley
23477,2019.0,11.0,9.5,2.3,3.0,81.3,77.0,paisley
23478,2019.0,12.0,9.5,2.3,3.0,81.3,77.0,paisley
23479,2020.0,1.0,9.5,2.3,3.0,81.3,77.0,paisley
23480,2020.0,2.0,9.5,2.3,3.0,81.3,77.0,paisley
23481,2020.0,3.0,9.5,2.3,3.0,81.3,77.0,paisley
23482,2020.0,4.0,9.5,2.3,3.0,81.3,77.0,paisley
23483,2020.0,5.0,9.5,2.3,3.0,81.3,77.0,paisley
23484,2020.0,6.0,9.5,2.3,3.0,81.3,77.0,paisley
23485,1946.0,1.0,9.5,2.3,3.0,81.3,33.2,ringway
23486,1946.0,2.0,9.5,2.3,3.0,81.3,58.2,ringway
23487,1946.0,3.0,9.5,2.3,3.0,81.3,109.8,ringway
23488,1946.0,4.0,9.5,2.3,3.0,81.3,136.3,ringway
23489,1946.0,5.0,9.5,2.3,3.0,81.3,216.1,ringway
23490,1946.0,6.0,9.5,2.3,3.0,81.3,142.8,ringway
23491,1946.0,7.0,9.5,2.3,3.0,81.3,162.7,ringway
23492,1946.0,8.0,9.5,2.3,3.0,81.3,126.0,ringway
23493,1946.0,9.0,9.5,2.3,3.0,81.3,89.8,ringway
23494,1946.0,10.0,9.5,2.3,3.0,81.3,78.3,ringway
23495,1946.0,11.0,9.5,2.3,3.0,81.3,24.1,ringway
23496,1946.0,12.0,9.5,2.3,3.0,81.3,27.8,ringway
23497,1947.0,1.0,9.5,2.3,3.0,81.3,44.3,ringway
23498,1947.0,2.0,9.5,2.3,3.0,81.3,35.7,ringway
23499,1947.0,3.0,9.5,2.3,3.0,81.3,64.0,ringway
23500,1947.0,4.0,9.5,2.3,3.0,81.3,133.6,ringway
23501,1947.0,5.0,9.5,2.3,3.0,81.3,182.8,ringway
23502,1947.0,6.0,9.5,2.3,3.0,81.3,168.7,ringway
23503,1947.0,7.0,9.5,2.3,3.0,81.3,131.3,ringway
23504,1947.0,8.0,9.5,2.3,3.0,81.3,258.8,ringway
23505,1947.0,9.0,9.5,2.3,3.0,81.3,113.2,ringway
23506,1947.0,10.0,9.5,2.3,3.0,81.3,101.3,ringway
23507,1947.0,11.0,9.5,2.3,3.0,81.3,65.0,ringway
23508,1947.0,12.0,9.5,2.3,3.0,81.3,16.4,ringway
23509,1948.0,1.0,9.5,2.3,3.0,81.3,36.4,ringway
23510,1948.0,2.0,9.5,2.3,3.0,81.3,55.5,ringway
23511,1948.0,3.0,9.5,2.3,3.0,81.3,168.9,ringway
23512,1948.0,4.0,9.5,2.3,3.0,81.3,163.5,ringway
23513,1948.0,5.0,9.5,2.3,3.0,81.3,245.3,ringway
23514,1948.0,6.0,9.5,2.3,3.0,81.3,160.8,ringway
23515,1948.0,7.0,9.5,2.3,3.0,81.3,169.6,ringway
23516,1948.0,8.0,9.5,2.3,3.0,81.3,88.8,ringway
23517,1948.0,9.0,9.5,2.3,3.0,81.3,68.8,ringway
23518,1948.0,10.0,9.5,2.3,3.0,81.3,85.4,ringway
23519,1948.0,11.0,9.5,2.3,3.0,81.3,53.5,ringway
23520,1948.0,12.0,9.5,2.3,3.0,81.3,52.9,ringway
23521,1949.0,1.0,7.9,2.0,6.0,81.3,41.5,ringway
23522,1949.0,2.0,9.1,2.1,7.0,81.3,97.2,ringway
23523,1949.0,3.0,8.7,0.3,13.0,81.3,115.3,ringway
23524,1949.0,4.0,13.5,4.9,0.0,81.3,146.1,ringway
23525,1949.0,5.0,15.9,5.7,0.0,81.3,230.6,ringway
23526,1949.0,6.0,20.6,8.8,0.0,81.3,242.1,ringway
23527,1949.0,7.0,22.1,11.5,0.0,81.3,184.0,ringway
23528,1949.0,8.0,21.4,11.5,0.0,81.3,189.6,ringway
23529,1949.0,9.0,20.6,11.3,0.0,81.3,165.3,ringway
23530,1949.0,10.0,14.8,7.9,2.0,81.3,80.0,ringway
23531,1949.0,11.0,8.9,3.4,2.0,81.3,35.3,ringway
23532,1949.0,12.0,8.3,2.4,4.0,81.3,31.7,ringway
23533,1950.0,1.0,6.9,1.4,14.0,81.3,30.5,ringway
23534,1950.0,2.0,8.4,1.6,6.0,81.3,46.5,ringway
23535,1950.0,3.0,11.4,3.0,5.0,81.3,114.5,ringway
23536,1950.0,4.0,11.0,3.1,3.0,81.3,130.4,ringway
23537,1950.0,5.0,15.8,6.1,0.0,81.3,166.9,ringway
23538,1950.0,6.0,20.7,10.4,0.0,81.3,213.6,ringway
23539,1950.0,7.0,19.9,11.3,0.0,81.3,172.5,ringway
23540,1950.0,8.0,19.6,11.1,0.0,81.3,142.4,ringway
23541,1950.0,9.0,16.3,9.0,0.0,81.3,92.7,ringway
23542,1950.0,10.0,12.6,5.9,3.0,81.3,89.7,ringway
23543,1950.0,11.0,8.1,2.0,6.0,81.3,38.4,ringway
23544,1950.0,12.0,3.2,-2.6,20.0,81.3,27.1,ringway
23545,1951.0,1.0,5.7,0.7,8.0,81.3,29.5,ringway
23546,1951.0,2.0,6.4,0.1,12.0,81.3,42.5,ringway
23547,1951.0,3.0,7.0,0.3,12.0,81.3,74.9,ringway
23548,1951.0,4.0,10.7,2.6,2.0,81.3,178.3,ringway
23549,1951.0,5.0,14.1,5.9,1.0,81.3,170.7,ringway
